ID	A1_1	L1_2	L1_3	L1_4	M1_1	M1_2	M1_3	M1_4	M2_1	M2_2	M2_3	A1_2	M2_4	M3_1	M3_2	M3_3	M3_4	M4_1	M4_2	M4_3	M4_4	M5_1	A1_3	M5_2	M5_3	M5_4	S_1	S_2	S_3	S_4	A1_4	A2_1	A2_2	A2_3	A2_4	L1_1
a038d47edb61146887e16e9f98282c0b	0.0	19.0	57.0	30.0	20.0	41.0	33.0	24.0	12.0	0.0	0.0	41.0	0.0	48.0	0.0	35.0	17.0	40.0	49.0	22.0	17.0	50.0	35.0	115.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	25.0	0.0	0.0	31.0
800e1527776df41a6fdca56d769f576b	0.0	26.0	25.0	16.0	34.0	21.0	19.0	0.0	24.0	15.0	21.0	20.0	0.0	13.0	22.0	27.0	48.0	57.0	34.0	44.0	52.0	33.0	0.0	30.0	30.0	39.0	0.0	0.0	0.0	0.0	0.0	37.0	28.0	45.0	11.0	35.0
b210ef7c330bfd36902506847012e54a	18.0	20.0	33.0	17.0	27.0	20.0	16.0	25.0	23.0	20.0	20.0	38.0	20.0	31.0	27.0	31.0	21.0	25.0	15.0	27.0	25.0	13.0	15.0	15.0	20.0	16.0	30.0	0.0	0.0	0.0	42.0	25.0	35.0	29.0	22.0	35.0
9108f2c8f30c34b2036e98e752480801	15.0	22.0	18.0	26.0	39.0	24.0	14.0	17.0	17.0	24.0	19.0	37.0	23.0	25.0	7.0	38.0	16.0	18.0	26.0	18.0	46.0	20.0	14.0	16.0	20.0	23.0	36.0	0.0	0.0	0.0	18.0	26.0	38.0	24.0	29.0	28.0
a7db170e9aba3e5c037b4d0958a70abc	24.0	50.0	0.0	50.0	38.0	40.0	0.0	0.0	0.0	0.0	0.0	31.0	65.0	0.0	81.0	0.0	0.0	93.0	0.0	71.0	23.0	33.0	7.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	44.0	32.0	31.0	0.0	0.0	14.0
fc95ac414e5a28f323cdfe698f92a434	23.0	32.0	61.0	8.0	31.0	16.0	17.0	29.0	29.0	16.0	16.0	27.0	0.0	22.0	21.0	27.0	49.0	44.0	27.0	20.0	32.0	21.0	0.0	29.0	45.0	14.0	0.0	0.0	0.0	0.0	0.0	24.0	32.0	20.0	29.0	12.0
f95a8b837f523bede8cc29c8f6c57da8	0.0	83.0	117.0	0.0	0.0	0.0	41.0	69.0	16.0	0.0	21.0	0.0	11.0	21.0	20.0	62.0	0.0	32.0	29.0	20.0	17.0	18.0	0.0	0.0	19.0	23.0	0.0	0.0	0.0	0.0	0.0	62.0	43.0	0.0	0.0	39.0
d84dd4281a69a7024826696be6fb700f	0.0	0.0	40.0	29.0	0.0	0.0	23.0	31.0	51.0	29.0	40.0	0.0	52.0	16.0	23.0	0.0	22.0	36.0	15.0	25.0	29.0	31.0	0.0	38.0	78.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	51.0
bd96c38a8dc014cd6adea7cd973ea14b	0.0	61.0	0.0	60.0	0.0	0.0	55.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	61.0	0.0	0.0	26.0	65.0	40.0	17.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	0.0	0.0	0.0	45.0	65.0	94.0
b2514c6ad123cf1bcf407fde11b3c3df	0.0	156.0	22.0	0.0	0.0	0.0	110.0	43.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	44.0	7.0	19.0	44.0	0.0	6.0	40.0	0.0	13.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	16.0	69.0	0.0	0.0
14ebdbcf5c5e8c8a47ee79c6c4040d73	0.0	0.0	35.0	21.0	0.0	0.0	23.0	17.0	0.0	0.0	11.0	0.0	50.0	36.0	35.0	0.0	10.0	31.0	25.0	20.0	19.0	32.0	51.0	31.0	90.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0	67.0
b75c064aa81f0f2b74fedb0a41fbcaaf	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	164.0	0.0	0.0	0.0	0.0	0.0	98.0	0.0	116.0	180.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0
3ded1b4e0ae17d87396c195afeac6fa1	0.0	22.0	35.0	15.0	17.0	0.0	10.0	103.0	14.0	0.0	21.0	22.0	27.0	24.0	30.0	25.0	22.0	34.0	29.0	19.0	24.0	12.0	0.0	0.0	39.0	19.0	0.0	0.0	0.0	0.0	21.0	22.0	41.0	16.0	34.0	31.0
f9d109d5453088f938478e532f6ef615	23.0	29.0	27.0	24.0	21.0	45.0	22.0	12.0	30.0	20.0	10.0	33.0	12.0	22.0	29.0	23.0	12.0	13.0	22.0	0.0	21.0	0.0	7.0	45.0	0.0	30.0	0.0	62.0	0.0	0.0	22.0	24.0	13.0	18.0	18.0	34.0
fd17d95645e2e90ff2ba8b4728d29af5	0.0	0.0	0.0	35.0	0.0	0.0	52.0	13.0	0.0	0.0	9.0	0.0	0.0	0.0	90.0	99.0	0.0	20.0	89.0	61.0	0.0	15.0	0.0	102.0	75.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	12.0
a49bba746d8aa0495ec76584185623f0	22.0	15.0	25.0	12.0	19.0	88.0	0.0	31.0	0.0	22.0	43.0	26.0	22.0	21.0	0.0	19.0	21.0	35.0	14.0	21.0	27.0	37.0	27.0	42.0	0.0	20.0	0.0	0.0	0.0	0.0	12.0	0.0	29.0	30.0	24.0	14.0
a18d53652ee16709362633b1ab790f61	0.0	0.0	0.0	0.0	97.0	0.0	0.0	0.0	104.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130.0	0.0	0.0	0.0	57.0	0.0	0.0	156.0	0.0	0.0	9.0	0.0	0.0	19.0	0.0	0.0	0.0	107.0	0.0	34.0
403f12898cb299269b45ea10a4675527	0.0	124.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	98.0	71.0	67.0	39.0	0.0	43.0	42.0	47.0	37.0	0.0	28.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
960069f7375a09361bb3b2a169c56731	0.0	0.0	133.0	0.0	0.0	0.0	0.0	29.0	59.0	0.0	39.0	0.0	125.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	176.0
6561cfa039a2e66fc9f82999ee2f8f34	0.0	0.0	0.0	0.0	0.0	174.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	157.0	0.0	162.0	0.0	0.0	0.0	0.0	0.0	106.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6a1e3673c3952b669026c73535ee1ccf	0.0	24.0	0.0	0.0	35.0	0.0	11.0	162.0	0.0	0.0	48.0	22.0	0.0	26.0	0.0	26.0	44.0	36.0	40.0	43.0	65.0	0.0	75.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0
47ce32bcb1fec02c3a65c4f6ee92afa1	35.0	30.0	0.0	43.0	30.0	0.0	0.0	0.0	0.0	28.0	37.0	14.0	34.0	41.0	0.0	26.0	32.0	27.0	26.0	17.0	24.0	0.0	76.0	0.0	30.0	24.0	0.0	0.0	0.0	0.0	18.0	34.0	26.0	22.0	27.0	0.0
c0aedf013d072467bd6a46cf93c9fceb	0.0	0.0	41.0	0.0	63.0	0.0	69.0	42.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	28.0	24.0	17.0	44.0	57.0	0.0	0.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	161.0	0.0	0.0	0.0	0.0
5cffe761312bc9888e606d935ce76e0e	23.0	18.0	22.0	24.0	22.0	7.0	16.0	17.0	29.0	12.0	18.0	17.0	11.0	25.0	19.0	19.0	27.0	27.0	38.0	28.0	46.0	30.0	19.0	10.0	18.0	17.0	6.0	0.0	0.0	0.0	13.0	29.0	22.0	18.0	17.0	32.0
e1057fd740f6f118b855b7ccfeb491fe	0.0	78.0	39.0	0.0	0.0	0.0	0.0	0.0	79.0	25.0	0.0	0.0	0.0	95.0	0.0	26.0	0.0	51.0	44.0	44.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0	0.0	0.0	28.0	0.0	0.0	90.0
0da519292c7bdef615ea0d9454cbc54d	20.0	22.0	46.0	24.0	47.0	0.0	95.0	0.0	22.0	15.0	7.0	19.0	0.0	15.0	0.0	23.0	16.0	16.0	21.0	15.0	27.0	40.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	46.0	71.0	17.0	19.0
f2ee7e6ee97e06eb5c04df6ee4435382	0.0	46.0	0.0	0.0	23.0	0.0	0.0	0.0	30.0	0.0	31.0	11.0	21.0	37.0	34.0	20.0	0.0	34.0	57.0	46.0	46.0	44.0	0.0	0.0	0.0	37.0	44.0	0.0	75.0	0.0	0.0	16.0	7.0	26.0	0.0	0.0
903a3b5591d00e0d060614cb7cd1e984	0.0	12.0	20.0	18.0	7.0	0.0	18.0	0.0	24.0	0.0	42.0	23.0	37.0	37.0	37.0	21.0	35.0	19.0	31.0	35.0	28.0	19.0	0.0	0.0	32.0	17.0	0.0	0.0	0.0	0.0	37.0	25.0	35.0	15.0	13.0	46.0
8d545df74d1541193ef2aa5fe594add2	0.0	0.0	0.0	121.0	0.0	101.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	14.0	17.0	40.0	0.0	0.0	0.0	0.0	0.0	94.0	0.0	38.0	0.0	0.0	0.0	29.0	0.0	0.0	152.0	0.0	0.0	36.0
e5499f39f1c3e8d96ef907219ca39415	0.0	0.0	74.0	32.0	0.0	0.0	13.0	0.0	0.0	0.0	55.0	0.0	0.0	19.0	0.0	0.0	82.0	0.0	62.0	27.0	70.0	13.0	42.0	45.0	5.0	0.0	0.0	0.0	0.0	61.0	64.0	0.0	0.0	0.0	0.0	14.0
ee1c11ccf374d4e4a9af1efe86921256	16.0	25.0	24.0	14.0	21.0	0.0	0.0	0.0	0.0	17.0	17.0	22.0	22.0	0.0	80.0	14.0	23.0	40.0	33.0	24.0	27.0	0.0	29.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	15.0	70.0	51.0	23.0	23.0	21.0
b57222cecfe621f47a33e0ee9b69c755	14.0	32.0	42.0	14.0	13.0	0.0	15.0	14.0	21.0	29.0	16.0	13.0	12.0	9.0	10.0	21.0	41.0	35.0	19.0	25.0	26.0	15.0	12.0	10.0	13.0	27.0	0.0	0.0	0.0	0.0	13.0	62.0	28.0	39.0	24.0	13.0
9ae4bceb9ccc44fb6374267f896cb986	0.0	17.0	0.0	0.0	21.0	38.0	0.0	0.0	0.0	0.0	0.0	22.0	98.0	19.0	0.0	24.0	0.0	0.0	53.0	47.0	30.0	16.0	18.0	63.0	131.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	15.0	0.0	32.0
a60d7f0972ed2cadbfb4cc2145c2258d	45.0	12.0	0.0	57.0	32.0	0.0	0.0	0.0	0.0	67.0	0.0	30.0	82.0	0.0	0.0	23.0	0.0	0.0	0.0	61.0	30.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.0	15.0	0.0	0.0	32.0	19.0
76ad5672db794981342a044c22f09bda	16.0	9.0	20.0	0.0	14.0	0.0	55.0	15.0	40.0	16.0	16.0	24.0	16.0	15.0	25.0	27.0	26.0	31.0	15.0	31.0	14.0	0.0	31.0	0.0	0.0	10.0	0.0	0.0	0.0	66.0	24.0	31.0	29.0	18.0	18.0	12.0
802cf3a1537a32ee1fd9163ee7d677b5	14.0	19.0	12.0	19.0	23.0	0.0	0.0	25.0	73.0	20.0	19.0	19.0	23.0	26.0	0.0	24.0	30.0	33.0	16.0	18.0	19.0	0.0	30.0	67.0	0.0	15.0	0.0	0.0	0.0	0.0	11.0	0.0	34.0	28.0	32.0	14.0
6e7e8edcf0615f37b38aa5c5890b1d62	48.0	20.0	0.0	50.0	7.0	0.0	0.0	0.0	0.0	42.0	15.0	11.0	43.0	29.0	0.0	30.0	27.0	23.0	30.0	22.0	34.0	0.0	80.0	0.0	26.0	26.0	0.0	0.0	0.0	0.0	19.0	16.0	17.0	11.0	35.0	0.0
164516d1e586577e862b6fc58db3b25c	18.0	20.0	0.0	13.0	0.0	0.0	0.0	63.0	26.0	14.0	0.0	13.0	23.0	16.0	49.0	17.0	18.0	23.0	0.0	29.0	0.0	24.0	18.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	56.0	68.0	36.0	11.0	15.0
0cfdc5851614bc9aed79c2670a64d97b	0.0	0.0	0.0	0.0	0.0	44.0	45.0	0.0	35.0	0.0	30.0	70.0	19.0	19.0	27.0	75.0	0.0	42.0	32.0	12.0	17.0	33.0	0.0	66.0	9.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	26.0
cdcb03d0bb7a3fcc8af3dc50a4e97837	29.0	10.0	19.0	35.0	17.0	18.0	23.0	14.0	13.0	21.0	19.0	16.0	26.0	14.0	10.0	21.0	25.0	22.0	20.0	25.0	41.0	14.0	24.0	12.0	30.0	12.0	12.0	0.0	0.0	3.0	9.0	14.0	30.0	22.0	15.0	12.0
b60bc4b67a34bd02bbbba1b66254eb9f	0.0	0.0	0.0	66.0	0.0	0.0	114.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	48.0	64.0	0.0	0.0	0.0	0.0	95.0	0.0	24.0	28.0	40.0	35.0	0.0	0.0	0.0	0.0	0.0	73.0
58816fa7e0dabe9c190848b6d950d972	0.0	0.0	12.0	8.0	0.0	129.0	33.0	15.0	10.0	0.0	17.0	0.0	17.0	24.0	15.0	0.0	12.0	10.0	43.0	25.0	0.0	8.0	0.0	12.0	29.0	20.0	44.0	0.0	0.0	0.0	80.0	46.0	0.0	0.0	0.0	34.0
a5b02465a7685e53e1f3ae8402ef7aaa	40.0	17.0	0.0	0.0	27.0	0.0	74.0	0.0	15.0	0.0	0.0	21.0	0.0	38.0	42.0	63.0	38.0	0.0	0.0	0.0	27.0	12.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	26.0	43.0	54.0	23.0
0ef1e7f54739538e5a8a77c592b44a85	21.0	15.0	34.0	23.0	13.0	20.0	38.0	25.0	36.0	28.0	12.0	16.0	11.0	16.0	53.0	22.0	22.0	16.0	22.0	0.0	14.0	0.0	17.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	21.0	21.0	20.0	21.0	29.0	20.0
db26c52b759d77434211bc418db4bd35	0.0	130.0	115.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	115.0	0.0	139.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0
6c658c052e50a06b4aca5e9d5fd2af46	0.0	10.0	0.0	68.0	15.0	0.0	0.0	0.0	0.0	0.0	51.0	36.0	0.0	32.0	36.0	15.0	22.0	0.0	0.0	48.0	50.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	20.0	49.0	42.0	14.0	0.0	38.0
9617f2bc912601f013d7d3cc9fa47394	0.0	28.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	53.0	63.0	0.0	0.0	0.0	0.0	0.0	132.0	88.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	81.0	31.0	55.0	17.0	30.0
d55e0357ea1250b1f18a3a0daa90ce72	0.0	0.0	0.0	123.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	16.0	18.0	0.0	0.0	106.0	0.0	10.0	95.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	141.0
7f923f7a73d36d52105a40c505a5a202	0.0	0.0	0.0	25.0	0.0	112.0	0.0	0.0	73.0	0.0	0.0	0.0	18.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	141.0	0.0	42.0	45.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	29.0
f2fcd4d33363dcaa85c86ea83d3609a3	15.0	14.0	28.0	0.0	39.0	0.0	0.0	15.0	26.0	13.0	16.0	27.0	18.0	0.0	0.0	14.0	27.0	0.0	0.0	74.0	64.0	28.0	30.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	18.0	23.0	15.0	17.0	63.0	28.0
ef62c09a6d44585405a6acbd1886cac1	0.0	119.0	0.0	92.0	33.0	66.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	0.0	80.0	56.0
e93e372edcf18e9b013739914a469510	0.0	0.0	0.0	86.0	22.0	58.0	58.0	0.0	0.0	0.0	0.0	38.0	0.0	31.0	0.0	22.0	29.0	38.0	49.0	38.0	0.0	55.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	33.0	0.0
138992d7157401d34523241f8efa548e	0.0	0.0	0.0	0.0	26.0	0.0	17.0	0.0	0.0	0.0	43.0	12.0	0.0	16.0	64.0	18.0	30.0	24.0	51.0	59.0	49.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	35.0	80.0	0.0	0.0
2b69fe2c3c2e74dbd8c75e770e68c0c9	0.0	38.0	0.0	16.0	31.0	0.0	0.0	0.0	0.0	23.0	75.0	19.0	0.0	0.0	58.0	69.0	21.0	0.0	16.0	25.0	48.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	53.0	27.0	0.0
f35200e1809b9e8d0a017db8fdf785a6	0.0	0.0	356.0	0.0	0.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	165.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f5b76bc4e6b8ce2a4154a0b8db3999b0	98.0	27.0	85.0	0.0	21.0	0.0	0.0	27.0	0.0	0.0	0.0	15.0	63.0	0.0	0.0	14.0	0.0	58.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	12.0	19.0	16.0	27.0	29.0	0.0
6f39c0e71f6d4970928a4738c0bac3ef	0.0	0.0	0.0	0.0	51.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	83.0	75.0	75.0	73.0	0.0	26.0
397ed6263f7a28047dc3c2a287c2eeed	0.0	0.0	24.0	19.0	4.0	0.0	20.0	36.0	68.0	0.0	21.0	0.0	45.0	23.0	21.0	0.0	26.0	23.0	14.0	15.0	41.0	16.0	0.0	31.0	66.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	32.0
9e4422cc69c72721ac777f4a53b29c36	0.0	0.0	17.0	11.0	0.0	0.0	35.0	36.0	12.0	0.0	15.0	0.0	14.0	34.0	6.0	0.0	13.0	9.0	43.0	22.0	27.0	10.0	0.0	18.0	14.0	18.0	40.0	0.0	0.0	148.0	0.0	37.0	0.0	0.0	0.0	21.0
445c4efa3b6eefbcf5ff6284598a091d	0.0	0.0	0.0	25.0	0.0	0.0	0.0	61.0	51.0	0.0	0.0	22.0	86.0	45.0	0.0	31.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	51.0	0.0	57.0	0.0
98e071738c32a9c4470f50c429ea09b8	66.0	19.0	22.0	19.0	13.0	15.0	13.0	5.0	24.0	17.0	14.0	21.0	10.0	17.0	16.0	29.0	10.0	26.0	21.0	10.0	26.0	31.0	17.0	8.0	0.0	13.0	0.0	0.0	0.0	0.0	37.0	19.0	23.0	11.0	14.0	9.0
1703fb274a327e19717946609d327e1d	0.0	0.0	24.0	15.0	0.0	0.0	15.0	14.0	31.0	63.0	19.0	0.0	54.0	15.0	15.0	0.0	24.0	0.0	18.0	18.0	30.0	29.0	0.0	15.0	58.0	15.0	0.0	0.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0	26.0
7dd2e02817ff25541ace5dad1e206457	0.0	48.0	0.0	26.0	24.0	0.0	0.0	0.0	59.0	25.0	38.0	17.0	0.0	30.0	64.0	0.0	40.0	0.0	20.0	20.0	35.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	32.0	13.0	0.0
c29035d4bccf37750c818556db361e8e	0.0	32.0	0.0	0.0	0.0	0.0	0.0	42.0	74.0	0.0	93.0	14.0	37.0	0.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	108.0	55.0	0.0	50.0	0.0
5c16209e6bb05d4cb19085d00ea29367	22.0	18.0	37.0	20.0	38.0	0.0	0.0	0.0	17.0	17.0	23.0	14.0	0.0	16.0	0.0	39.0	21.0	30.0	26.0	19.0	30.0	29.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	60.0	52.0	11.0	13.0
15e24959f7afadee1af22aa5ae432a74	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	19.0	31.0	0.0	0.0	83.0	47.0	139.0	0.0	0.0	107.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	48.0	0.0	45.0
032f05e2d883f00d5cbdecca4e5fbfd2	16.0	77.0	86.0	0.0	19.0	0.0	0.0	0.0	0.0	70.0	37.0	67.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	33.0	31.0	24.0	75.0	0.0
9a931659964bf54e4b8311a47115c2f1	0.0	0.0	0.0	0.0	51.0	46.0	32.0	0.0	13.0	0.0	14.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	32.0	92.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	134.0	0.0	26.0	0.0	65.0	0.0	19.0
893c86dba6b53a5eb8836ed10aae148c	0.0	0.0	0.0	86.0	0.0	0.0	0.0	78.0	0.0	0.0	0.0	0.0	55.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	0.0	37.0	0.0
c11821362d54b56ab73aca4633415557	0.0	24.0	37.0	11.0	7.0	37.0	41.0	22.0	13.0	9.0	21.0	5.0	18.0	15.0	9.0	14.0	13.0	27.0	43.0	17.0	47.0	20.0	11.0	18.0	11.0	30.0	0.0	0.0	0.0	0.0	0.0	12.0	10.0	22.0	4.0	16.0
5e64bfeba8759e1facb01c768477d6d4	0.0	0.0	74.0	0.0	0.0	0.0	74.0	69.0	0.0	0.0	0.0	0.0	103.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114.0
e82a96c6f9f4d947a508f46b931dac1e	0.0	0.0	26.0	33.0	0.0	0.0	26.0	14.0	0.0	0.0	23.0	0.0	58.0	29.0	31.0	0.0	18.0	19.0	33.0	27.0	12.0	29.0	0.0	30.0	80.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0
7eb8dc5eca0be23f10088182e54cd43c	0.0	0.0	0.0	79.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0	94.0	0.0	0.0	69.0	0.0	29.0	0.0	98.0	13.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	40.0
c492f2015fe056b4512c33d219ee7064	0.0	0.0	0.0	0.0	0.0	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.0	0.0	0.0	284.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9c7416e6804680f6269653ddc36a2401	0.0	20.0	0.0	29.0	8.0	0.0	0.0	0.0	0.0	43.0	15.0	15.0	18.0	14.0	0.0	31.0	27.0	24.0	29.0	25.0	19.0	0.0	53.0	86.0	18.0	11.0	0.0	0.0	0.0	0.0	13.0	15.0	21.0	15.0	30.0	0.0
9a6facf9e0b0b83d3c419a9da4bd9eca	0.0	0.0	0.0	53.0	129.0	0.0	0.0	25.0	57.0	59.0	0.0	0.0	0.0	0.0	53.0	0.0	32.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0
3b6dfd08434261cf731e41a729a743d3	0.0	49.0	0.0	33.0	0.0	101.0	0.0	11.0	26.0	0.0	50.0	0.0	0.0	11.0	20.0	39.0	18.0	47.0	0.0	33.0	0.0	19.0	48.0	17.0	17.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	25.0	0.0	0.0	0.0
b765a24c5826dc6351c9a70efec64ef5	15.0	18.0	14.0	0.0	33.0	0.0	44.0	19.0	22.0	21.0	13.0	29.0	17.0	56.0	0.0	23.0	31.0	0.0	0.0	47.0	0.0	0.0	17.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	11.0	28.0	36.0	18.0	0.0	36.0
a109e8d4b67c6c1bdb9684a7999f2a4d	0.0	72.0	24.0	36.0	29.0	0.0	21.0	0.0	0.0	86.0	15.0	14.0	0.0	18.0	0.0	19.0	57.0	15.0	0.0	28.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	52.0	0.0	15.0
4af1f9f1a5a6421df228ca94c4fd6210	0.0	0.0	0.0	97.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	85.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	0.0	0.0	0.0	94.0	0.0	99.0	0.0	0.0
a2437a868a61bbc8d6804e66f6197005	8.0	37.0	14.0	9.0	33.0	12.0	15.0	0.0	17.0	15.0	0.0	19.0	23.0	13.0	25.0	30.0	21.0	35.0	26.0	18.0	27.0	21.0	18.0	12.0	9.0	13.0	0.0	0.0	0.0	0.0	12.0	17.0	24.0	10.0	17.0	14.0
0b01aac1080f9a169e0014617a63bff6	0.0	27.0	0.0	0.0	20.0	0.0	0.0	0.0	11.0	0.0	87.0	17.0	89.0	0.0	0.0	0.0	16.0	0.0	39.0	0.0	28.0	14.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	30.0	47.0	58.0	19.0	31.0
bbd8028a1a8d79a18a0bbae0ce1aeacd	0.0	0.0	0.0	0.0	51.0	0.0	173.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	200.0	0.0	0.0	0.0	140.0	0.0	0.0	0.0	0.0	0.0
