Taxa and Samples	A1_1	A1_2	A1_3	A1_4	A2_1	A2_2	A2_3	A2_4	L1_1	L1_2	L1_3	L1_4	M1_1	M1_2	M1_3	M1_4	M2_1	M2_2	M2_3	M2_4	M3_1	M3_2	M3_3	M3_4	M4_1	M4_2	M4_3	M4_4	M5_1	M5_2	M5_3	M5_4	S_1	S_2	S_3	S_4
ASV5637	0	0	0	0	0	2.83510238308641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5638	0	0	0	0	0	0	2.78011572995958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5639	0	0	0	0	0	0	2.78011572995958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5640	0	0	0	0	0	0	0	3.5556469338966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5641	0	0	0	0	0	0	0	3.5556469338966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5642	0	0	0	0	0	0	0	3.5556469338966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5643	0	0	0	0	0	0	0	0	2.88012779952171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5644	0	0	0	0	0	0	0	0	2.88012779952171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5645	0	0	0	0	0	0	0	0	2.88012779952171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5646	0	0	0	0	0	0	0	0	2.88012779952171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5647	3.43145831407078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5648	3.43145831407078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5649	3.43145831407078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5650	1.83834341090618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54806291790963
ASV5651	0	0	0	0	0	0	0	0	0	3.03125871716932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5652	0	0	0	0	0	0	0	0	0	3.03125871716932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5653	0	0	0	0	0	0	0	0	0	3.03125871716932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5654	0	0	0	0	0	0	0	0	0	0	3.03917641008743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5655	0	0	0	0	0	0	0	0	0	0	3.03917641008743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5656	0	0	0	0	0	0	0	0	0	0	3.03917641008743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5657	0	0	0	0	0	0	0	0	0	0	3.03917641008743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5658	0	0	0	0	0	0	0	0	0	0	3.03917641008743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5659	0	0	0	0	0	0	0	0	0	0	2.14407985903614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.21319947798706	0
ASV5660	0	0	0	0	0	0	0	0	0	0	2.08069071292967	0	0	0	0	0	0	0	2.23680725276001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5661	0	0	0	0	2.58682974509186	0	0	0	0	0	1.43832016219739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5662	0	0	0	0	0	0	0	0	0	0	0	3.02078750640612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5663	0	0	0	0	0	0	0	0	0	0	0	3.02078750640612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5664	0	0	0	0	0	0	0	0	0	0	0	3.02078750640612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5665	0	0	0	0	0	0	0	0	0	0	0	3.02078750640612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5666	0	0	0	0	0	0	0	0	0	0	0	0	2.69130764354759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5667	0	0	0	0	0	0	0	0	0	0	0	0	2.10571929696589	1.93842175070536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5668	0	0	2.02246977868227	0	0	0	0	0	0	0	0	0	2.0060494782585	0	0	0	0	0	0	1.05474709834729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5669	0	0	0	0	0	0	0	0	0	0	0	0	1.51981751810806	0	0	0	0	0	0	0	0	0	2.37039796821128	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5670	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03149783304164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5671	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03149783304164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5672	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03149783304164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.11767354416117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.11767354416117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5675	0	1.21258369205649	0	0.621436592075295	0	0.704275840551592	0	0	0	0	0	0	0	0	1.00756100724054	0	0	0	0	0	0	0	0.415398488906872	0	0	1.81486102201702	0.769956712009608	0	0	0	0	0	0	0	0	0
ASV5676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.18295719769794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.18295719769794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.18295719769794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.18295719769794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.18295719769794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.18295719769794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92134722582624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.28834458959303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.94854797222671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.94854797222671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.94854797222671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.94854797222671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.94854797222671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.94854797222671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5690	0	2.5865456184493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5691	0	2.5865456184493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5692	0	2.5865456184493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.19973366939107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.19973366939107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.19973366939107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.12103220197967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.12103220197967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.12103220197967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5699	0	0	0	0	0	1.87760218644396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.39377837990704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5700	0	0	0	0	0	0	0	0	1.78533378824416	0	0	0	0	0	0	0	0	0	0	0	1.39015806422834	1.90609749004119	0	0	0	0	0	0	0	0	0	0	0	0.76338749270447	0	0
ASV5701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.39133885301892	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.39133885301892	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.87571579022916	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.87571579022916	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.87571579022916	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.50343448103625	0	0	0	0	2.2455576475421	0	0	0	0	0	0	0	0
ASV5707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10893568783212	0	0	0	0	0	0	0	0	0	0	0	0
ASV5708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10893568783212	0	0	0	0	0	0	0	0	0	0	0	0
ASV5709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10893568783212	0	0	0	0	0	0	0	0	0	0	0	0
ASV5710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.91443478523459	0	0	0	0	0	0	0	0	0	0	0
ASV5711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.91443478523459	0	0	0	0	0	0	0	0	0	0	0
ASV5712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.91443478523459	0	0	0	0	0	0	0	0	0	0	0
ASV5713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.91443478523459	0	0	0	0	0	0	0	0	0	0	0
ASV5714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.91443478523459	0	0	0	0	0	0	0	0	0	0	0
ASV5715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.40181857127439	0	0	0	0	0	0	0	0	0	0
ASV5716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.40181857127439	0	0	0	0	0	0	0	0	0	0
ASV5717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.40181857127439	0	0	0	0	0	0	0	0	0	0
ASV5718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.53223939716824	2.12094523267552	0	0	0	0	0	0	0	0	0
ASV5719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9447791645069	0	0	0	0	0	0	0	0	0
ASV5720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9447791645069	0	0	0	0	0	0	0	0	0
ASV5721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9447791645069	0	0	0	0	0	0	0	0	0
ASV5722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9447791645069	0	0	0	0	0	0	0	0	0
ASV5723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.64773016386509	0	0	0	0	0	0	0	0
ASV5724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.64773016386509	0	0	0	0	0	0	0	0
ASV5725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.40506773052486	0	0	0	0	0	0	1.18457148295563	0
ASV5726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2877469905032	0	0	0	0	0	0	0
ASV5727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2877469905032	0	0	0	0	0	0	0
ASV5728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2877469905032	0	0	0	0	0	0	0
ASV5729	0	0	3.41938058164494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5730	0	0	3.41938058164494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5731	0	0	3.41938058164494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.28625432156311	0	0	0	0	0	0
ASV5733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.28625432156311	0	0	0	0	0	0
ASV5734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.28625432156311	0	0	0	0	0	0
ASV5735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.28655270363139	0	0	0	0	0
ASV5736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.28655270363139	0	0	0	0	0
ASV5737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.28655270363139	0	0	0	0	0
ASV5738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.28655270363139	0	0	0	0	0
ASV5739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.29805807810758	0	2.12985954229987	0	0	0
ASV5740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.27261010743231	0	0	0	0
ASV5741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.27261010743231	0	0	0	0
ASV5742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.27261010743231	0	0	0	0
ASV5743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.27261010743231	0	0	0	0
ASV5744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.82991187710744	0	0	0
ASV5745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.82991187710744	0	0	0
ASV5746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.82991187710744	0	0	0
ASV5747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.82991187710744	0	0	0
ASV5748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.82991187710744	0	0	0
ASV5749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.82991187710744	0	0	0
ASV5750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.82991187710744	0	0	0
ASV5751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.82991187710744	0	0	0
ASV5752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.93092290247697	0	0
ASV5753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.93092290247697	0	0
ASV5754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.93092290247697	0	0
ASV5755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.93092290247697	0	0
ASV5756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.93092290247697	0	0
ASV5757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.98374104346532	0
ASV5758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.98374104346532	0
ASV5759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.98374104346532	0
ASV5760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.98374104346532	0
ASV5761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.98374104346532	0
ASV5762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.98374104346532	0
ASV5763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.98374104346532	0
ASV5764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.98374104346532	0
ASV5765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9222143270175
ASV5766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9222143270175
ASV5767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9222143270175
ASV5768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9222143270175
ASV5769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9222143270175
ASV5770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9222143270175
ASV5771	0	0	0	2.96713417292011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5772	0	0	0	2.96713417292011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5773	0	0	0	2.96713417292011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5774	0	0	0	2.96713417292011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5775	0	0	0	2.96713417292011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5776	0	0	0	2.96713417292011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5777	0	0	0	2.96713417292011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5778	0	0	0	2.96713417292011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5779	0	0	0	2.96713417292011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5780	0	0	0	2.96713417292011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5781	0	0	0	2.96713417292011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5782	0	0	0	0	2.91874999323889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5783	0	0	0	0	2.91874999323889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5784	0	0	0	0	2.91874999323889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5785	0	0	0	0	2.91874999323889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5786	0	0	0	0	1.61926320222826	2.34784223628606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5787	0	0	0	0	0	2.80293824011086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5788	0	0	0	0	0	0	2.74815750569043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5789	0	0	0	0	0	0	2.74815750569043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5790	0	0	0	0	0	0	2.74815750569043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5791	0	0	0	0	0	0	2.74815750569043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5792	0	0	0	0	0	0	2.74815750569043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5793	0	0	0	0	0	0	2.74815750569043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5794	0	0	0	0	0	0	0	3.52139737194369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5795	0	0	0	0	0	0	0	3.52139737194369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5796	0	0	0	0	0	0	0	0	2.84780076828521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5797	0	0	0	0	0	0	0	0	2.84780076828521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5798	0	0	0	0	0	0	0	0	2.84780076828521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
